Time (Ma),Global mid-ocean ridge lengths (km),Mean global ridge velocities (cm/yr),Global ridge velocity standard deviation (cm/yr),Surface area of crust produced at ridges (km^2/yr),Global subduction zone lengths (km),Mean global subduction velocities (cm/yr),Global subduction velocity standard deviation (cm/yr),Surface area of crust subducted at trenches (km^2/yr),Global transform boundary lengths (km)
98.0,58324.053807834156,6.485695784393592,3.7936659072928367,3.7854967789690246,66912.59649591475,6.147377532386993,3.950646137436822,4.226577124235379,45067.541844917854
97.0,58037.572794954154,6.436047736735246,3.748922058460334,3.7380538764041122,66877.20647958631,6.135904682097768,3.952062435953956,4.218038759640699,45448.12827922755
96.0,58157.12815467003,6.415319577007032,3.7484701814090324,3.7336734101304128,66844.40958683287,6.122918049728084,3.9531954040846924,4.208614908069299,45334.64075167206
95.0,58675.29793345761,6.402716896644078,3.7408901626910596,3.7594883146932463,66822.89299672427,6.102141138502723,3.9511868285794645,4.19452280970038,44912.42393068632
94.0,59324.9645482025,6.343000945703676,3.728431281710562,3.7656268749224977,66816.74941551972,5.9954595769559855,4.81899910387435,4.1223022233372815,44386.312557740115
93.0,60688.27535284439,6.358453193025613,3.7441185031892066,3.8614630911114785,66830.54004810391,5.988502372268166,4.8253036281250745,4.118542608572189,43098.832150326525
92.0,61097.141976073755,6.348602485146256,3.7324152385591916,3.8814084191446687,66843.80547803685,5.981096002339889,4.832391447388655,4.114303468378622,42981.673947731426
91.0,61304.70057284952,6.345252153547783,3.7275949999471147,3.8925021169539047,66866.20411444428,5.975121469275518,4.839078730394228,4.111021111914159,42908.560299966666
90.0,61810.38764370117,6.1529746328781965,3.876071100441497,3.805452207836391,68951.08873365461,5.773519690203156,4.894798857603698,4.092041223176337,45110.25975891163
89.0,61994.119521755616,6.1694524476399275,3.879447332362738,3.826959387952753,67718.97677197865,5.9653548547351,5.422174209219138,4.1617430042391605,44241.48928689925
88.0,62764.70273878456,6.212435961240591,3.880353472007874,3.901519551408749,67643.7348997017,5.968626289620696,5.43149862009496,4.161642980169992,44202.31293403813
87.0,62094.12486525707,6.200010245488404,3.868056800511213,3.852055813747814,67633.14377915817,5.971721579218921,5.4399751243404,4.16433664332393,47494.48472201604
86.0,66149.60871781263,6.225221147416142,3.7400530509867163,4.120468567130963,67604.38058195364,5.974226264593281,5.449372148637534,4.16552407365482,44400.431601283475
85.0,65434.96510124544,6.044842332132374,4.331988594387051,3.9573599442574436,66985.02256848,6.170076927919887,5.562801092575851,4.13615535344157,33030.73759932839
84.0,60098.0334183234,6.334908911291209,3.9626434332068636,3.808970214953032,66908.69799528054,6.04671608567963,5.567805148849054,4.048861501491161,32217.94823522665
83.0,60995.18394041055,5.734458776920083,4.107238268908155,3.4990482065668487,65502.08026394599,5.9732564671864425,5.5618382488378195,3.9153534472584535,39002.467599691685
82.0,68783.86980269707,7.041318106136895,4.24561783323047,4.845101168845872,65455.38949814441,7.151433424001894,7.857000189366286,4.684306672591474,39934.14300055586
81.0,69006.27647176673,7.0116734569125425,4.243638029212412,4.840286579041814,65419.620226395855,7.116531033488691,7.8503057145106805,4.658920211707711,39674.4995626458
80.0,68952.72541992806,7.015385357935636,4.233427656159896,4.8391073911843625,70623.43684470464,6.836678782250896,7.740384128193616,4.831751221512136,39946.60433371947
79.0,71783.55488347507,6.468257330005973,4.006440576805246,4.6449388132332725,70561.82392055237,6.60704444827514,7.688220250261258,4.665406798408783,46952.38507171472
78.0,69481.76283324248,6.201978523011199,3.9628161631465564,4.310876331769356,70755.59403335485,6.345708565919137,6.864205852505541,4.493209584067675,48344.87997688633
77.0,69503.16632536522,6.190440787442056,3.956080273028985,4.30416580931599,70787.07743852503,6.339805830128361,6.841849431405173,4.49104876471934,48448.72895543368
76.0,68916.3030436764,6.186861699941048,3.9680766311729596,4.265351462190986,70834.23299733661,6.322753501273812,6.533768148454814,4.481975473786059,43206.32487107331
