Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
135.0,71.01263829856362,8.110756041406725,6.418719094010957,5.761894479575354,65.29736436653506,9.251985046173433,6.476623345264566,5.7998674523218146,43.422872387317014
136.0,70.82072460687716,8.178300107083768,6.4741726536814825,5.79438272592162,62.463795026669274,9.558790949336142,6.463765695114841,5.9687244852703145,42.05029074934692
137.0,72.83725936112948,7.981881125320217,6.071451311704075,5.815642626129151,62.43490264798384,9.494858982183377,6.3392728487670125,5.926350874067812,41.82145634539745
138.0,79.0418690647799,6.436851234646178,4.206646604280562,5.088721530063979,63.72970662539751,7.856037122817767,4.499699977708193,4.93325413638197,35.41235743698054
139.0,77.7360884840013,6.548063032440683,4.21358833628381,5.091556541284713,63.733882688864625,7.74094467145655,4.45367499704192,4.86583846193707,33.12243364631131
140.0,76.28047195673541,6.835102751622876,4.190046505983524,5.215347789855418,62.815456804658986,7.696989821270095,5.194047701221746,4.7606869246630295,33.83765422979141
141.0,74.35506614237387,6.934600755990422,4.137413694563931,5.156934958736807,67.35657278690906,7.880928122000171,5.756169855830142,5.26944667126771,31.27835609931708
142.0,74.536921001962,6.911348133643807,4.133004074971593,5.1522525370450305,66.58015340375138,7.849577769766208,5.691435878867826,5.204168441469411,30.90834036367885
143.0,73.96244774211354,6.818335366344143,4.263460892235563,5.043855620112998,67.07958009322861,7.586102360224222,5.774292551053666,5.0921514302316915,28.88474011562878
144.0,73.28162023908963,6.873367411967697,4.272219677310017,5.038104159183472,66.840858097814,7.638792527769731,5.8098691127007465,5.109169215933665,29.47098357104764
145.0,66.84363092547433,7.328432670489383,4.033294332719412,4.899140187211775,66.89719217612958,6.0887148783952805,4.896752074164156,4.073764013228466,29.358659906149335
146.0,60.38807911661254,7.830079381978575,3.8499586341736296,4.728981623447965,66.48365531903153,6.920889626479678,5.266034932418937,4.496295760591808,30.953653354736122
147.0,61.85577190409694,8.018074461882906,3.7096702698698443,4.96071909244661,66.43766441086123,7.214474041485309,5.793155818557553,4.681429603374967,27.395174931646206
148.0,60.07954156753951,7.861080230145228,3.6556901118651135,4.72358786919567,66.4511293399922,7.246957558355814,5.779861881885801,4.702289828817308,27.527340925827943
149.0,61.90935669488056,7.591913965293215,3.863494648049766,4.7005754228161365,66.46844673122678,7.307358929973187,5.701683939169308,4.750107878338007,25.649843596170925
150.0,64.374467744146,7.311008271673547,4.031102146795257,4.706993583441284,66.25558620558279,7.22653875082684,4.27970140060816,4.68199504626194,22.751803255086948
151.0,62.615305091107814,7.375718157915427,4.0249419243126665,4.618885739295314,66.71289127563531,7.346401130543029,4.2964072474906985,4.860868279781118,18.79194268402335
152.0,62.17018088394256,7.42771192345221,4.073697027081485,4.618439486747394,66.77339954964876,7.362671878530502,4.333830737361026,4.874369682824124,18.945557357761622
153.0,61.61374354014328,7.343824002194841,4.2375904682036705,4.525542122602009,66.87041460081035,7.15561951174581,4.2526363348830625,4.7423530064115225,19.202852926900995
154.0,57.20653320161926,5.63711036748631,3.0652415604077645,3.225108192242638,66.96899182726533,5.155657436582352,3.2736539791136345,3.420648550915639,19.36805682763491
155.0,51.994256991591314,6.13808275830592,3.0796111355224807,3.1921001641971385,67.00052851268077,5.035682941365731,3.1545886446470788,3.341946976897492,14.961969049589609
156.0,44.79057791032051,6.846623123452207,3.29019240411103,3.0670728658328668,67.15650506846893,5.612747805576897,4.387855893129855,3.7570282980137826,13.657645355078408
157.0,47.34510313626428,7.431212792082908,3.789371511346968,3.51879095303445,66.8152813373614,5.5166883493841565,4.39662342557706,3.6739381988685693,10.874741609199672
158.0,47.01338278578479,7.550886909296758,3.697939825234727,3.5504501303490894,66.90657607391844,5.452991063616917,4.371086281825643,3.636287344207704,10.944963640620557
