Time (Ma),Total ridge length (km),Mean ridge spreading rate (cm/yr),Mean ridge spreading rate SD (cm/yr),Crustal formation rate (km^2/yr),Total subduction zone length (km),Mean trench convergence rate (cm/yr),Mean trench convergence rate SD (cm/year),Crustal subduction rate (km^2/yr),Total transform length (km)
43.0,64.35533928861243,5.364780259444487,4.828379197177567,0.0038980627703554174,64.9539048190274,5.281549905865663,4.689036958620302,0.003150813970576538,43.07581274271095
44.0,62.8556974793822,5.400437438791565,5.470679270459959,0.0038634252198957923,64.56187127952948,4.75017449806301,4.682567775940045,0.002817302269640916,48.982311605136054
45.0,61.59998663166249,5.585911485253893,5.459193205646171,0.003932449033960463,65.0252515809987,4.993331167428459,4.276485939889929,0.0029876487496134866,50.63906119010402
46.0,63.531892737554564,5.63364059693576,5.21640590942812,0.003895709149568286,68.79374331449948,4.862774283917434,3.9797114752319853,0.0030460399647797894,48.360712799352754
47.0,61.955149052949906,5.767118621182992,5.168534909873744,0.0039003397131343004,72.24090979509887,4.85468116094625,3.773566658502834,0.0031969620760999113,45.3083035359582
48.0,70.11623738200797,6.404389645284477,5.325195095055544,0.0049551415743747315,74.11922767133903,5.513026452055524,5.170267585794305,0.003592026014301917,40.544702496139315
49.0,70.11553208986929,6.329432180655957,5.2956761336631555,0.004987353060757676,73.11988519934935,5.584881338250883,5.235144957808425,0.0035569022193475885,39.16300202322226
50.0,68.15231344157623,5.986702012623445,5.299305568286913,0.004755933390060941,72.90930803477569,5.306160914083962,4.943845851382833,0.003334047472846333,40.001390083031616
51.0,66.41534864177967,6.651511410853741,5.68500569216628,0.004947050198568192,66.99378221870438,5.715972266526719,5.68975849457543,0.003499577824152462,39.49239923743383
52.0,71.64549445644568,6.796817095707003,5.792903811976888,0.00562977837765791,72.19906133545763,5.493436966350515,5.691072638709448,0.00364742153047478,41.68062817878932
53.0,72.59652768792623,6.965133278110823,5.891254212090217,0.005771045710645694,74.65842273329535,5.647471012787823,5.944433303913827,0.003877929146692234,40.64946207132836
54.0,72.9694294914264,7.000624384563511,5.91398897382999,0.005808602580912312,74.62966227182734,5.686725653559448,6.1658510116038485,0.003890553290546635,40.25326324648661
55.0,74.00528494156991,6.70313585157478,5.451248268882317,0.005656715812966507,74.7970874837662,5.7153085511143304,5.753509556279056,0.003912208535424702,40.143882032395645
